senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,gender_female,internet_service_dsl,internet_service_fiber_optic,internet_service_no,contract_month-to-month,contract_one_year,contract_two_year,payment_method_bank_transfer_(automatic),payment_method_credit_card_(automatic),payment_method_electronic_check,payment_method_mailed_check,service_count,charge_per_service,has_streaming,has_long_contract,is_auto_payment,fiber_month_to_month,echeck_month_to_month,fiber_no_protection,charge_to_tenure,total_to_monthly_ratio,tenure_bin
0,0,0,26,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,84.3,2281.6,0,0,1,0,1,0,0,0,0,0,1,3.0,21.075,0,0,0,1,0,0.0,3.1222222222222222,26.74794841735053,1
0,1,0,53,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0,77.4,4155.95,0,1,0,0,0,1,0,1,0,0,0,5.0,12.9,1,1,1,0,0,0.0,1.4333333333333333,53.0095663265306,2
0,1,1,66,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,103.15,7031.3,0,0,1,0,0,1,0,1,0,0,0,5.0,17.191666666666666,1,1,1,0,0,0.0,1.5395522388059701,67.51128180508881,3
0,1,0,25,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,95.7,2338.35,0,0,1,0,1,0,0,0,1,0,0,3.0,23.925,1,0,1,1,0,0.0,3.680769230769231,24.181489141675282,1
0,1,1,24,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,64.35,1558.65,1,1,0,0,0,0,1,0,0,1,0,4.0,12.87,0,1,0,0,0,0.0,2.574,23.850803366488144,1
0,0,0,5,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,93.9,486.85,1,0,1,0,1,0,0,0,0,0,1,3.0,23.475,1,0,0,1,0,1.0,15.65,5.13013698630137,0
1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,70.3,0,0,1,0,1,0,0,0,0,1,0,0.0,70.3,0,0,0,1,1,1.0,35.15,0.9859747545582047,0
1,1,0,65,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,94.4,6126.15,1,0,1,0,1,0,0,0,0,1,0,4.0,18.880000000000003,1,0,0,1,1,0.0,1.4303030303030304,64.21540880503144,3
0,0,0,9,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,59.9,542.4,0,1,0,0,1,0,0,0,0,0,1,2.0,19.966666666666665,1,0,0,0,0,0.0,5.99,8.9064039408867,0
0,1,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.55,252.75,1,0,0,1,1,0,0,0,0,0,1,0.0,20.55,0,0,0,0,0,0.0,1.8681818181818182,11.728538283062644,0
0,0,0,59,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,51.7,3005.8,0,1,0,0,1,0,0,0,0,1,0,3.0,12.925,1,0,0,0,1,0.0,0.8616666666666667,57.036053130929794,2
0,1,0,65,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,76.15,4929.55,0,1,0,0,0,0,1,1,0,0,0,5.0,12.691666666666668,1,1,1,0,0,0.0,1.1537878787878788,63.89565780946209,3
0,0,0,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,804.85,1,0,0,1,0,0,1,0,0,0,1,0.0,20.15,0,1,0,0,0,0.0,0.49146341463414633,38.05437352245863,2
0,1,1,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.45,1470.95,0,0,1,0,1,0,0,0,0,1,0,0.0,70.45,0,0,0,1,1,1.0,3.354761904761905,20.587123862841146,1
0,0,0,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.8,849.9,0,0,0,1,0,1,0,1,0,0,0,0.0,19.8,0,1,1,0,0,0.0,0.4604651162790698,40.86057692307692,2
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.2,20.2,0,0,0,1,1,0,0,1,0,0,0,0.0,20.2,0,0,1,0,0,0.0,10.1,0.9528301886792453,0
0,1,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,100.35,1,0,0,1,0,0,1,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,2.8714285714285714,4.7559241706161135,0
0,1,0,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.25,814.75,1,0,0,1,0,1,0,0,1,0,0,0.0,20.25,0,1,1,0,0,0.0,0.5192307692307693,38.34117647058824,2
0,0,0,2,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,62.05,118.3,0,1,0,0,1,0,0,1,0,0,0,2.0,20.683333333333334,1,0,1,0,0,0.0,20.683333333333334,1.8762886597938144,0
1,1,0,37,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,92.5,3473.4,0,0,1,0,1,0,0,0,0,1,0,3.0,23.125,1,0,0,1,1,1.0,2.4342105263157894,37.14866310160428,2
0,0,0,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.4,905.55,0,0,0,1,0,0,1,0,1,0,0,0.0,20.4,0,1,1,0,0,0.0,0.4533333333333333,42.31542056074766,2
0,0,0,10,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,84.7,832.05,1,0,1,0,1,0,0,0,0,0,1,2.0,28.233333333333334,1,0,0,1,0,0.0,7.7,9.708868144690781,0
0,1,0,72,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,88.05,6520.8,1,1,0,0,0,0,1,1,0,0,0,7.0,11.00625,1,1,1,0,0,0.0,1.2061643835616438,73.22627737226277,3
0,1,1,29,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,87.8,2621.75,1,0,1,0,1,0,0,0,1,0,0,2.0,29.266666666666666,1,0,1,1,0,1.0,2.9266666666666667,29.52421171171171,1
0,1,0,24,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,101.05,2391.8,0,0,1,0,1,0,0,0,0,1,0,4.0,20.21,1,0,0,1,1,1.0,4.042,23.437530622244,1
1,0,0,4,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,50.95,207.35,0,1,0,0,1,0,0,0,1,0,0,3.0,12.7375,1,0,1,0,0,0.0,10.190000000000001,3.9913378248315685,0
0,0,0,33,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,79.0,2576.8,0,0,1,0,1,0,0,0,1,0,0,2.0,26.333333333333332,0,0,1,1,0,1.0,2.323529411764706,32.21,1
1,1,0,2,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,95.5,181.65,0,0,1,0,1,0,0,0,1,0,0,3.0,23.875,1,0,1,1,0,1.0,31.833333333333332,1.8823834196891192,0
0,1,1,72,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,112.25,8041.65,0,0,1,0,0,0,1,1,0,0,0,6.0,16.035714285714285,1,1,1,0,0,0.0,1.5376712328767124,71.00794701986754,3
0,1,1,67,1,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,67.85,4627.65,0,1,0,0,0,0,1,0,0,0,1,4.0,13.569999999999999,1,1,0,0,0,0.0,0.9977941176470587,67.21350762527233,3
0,0,0,65,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,95.5,6153.85,1,0,1,0,0,1,0,0,0,1,0,4.0,19.1,1,1,0,0,0,1.0,1.446969696969697,63.770466321243525,3
0,0,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.45,159.2,0,0,0,1,1,0,0,1,0,0,0,0.0,19.45,0,0,1,0,0,0.0,2.161111111111111,7.7848410757946205,0
0,1,0,53,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,106.1,5769.75,1,0,1,0,0,1,0,1,0,0,0,5.0,17.683333333333334,1,1,1,0,0,0.0,1.9648148148148148,53.872549019607845,2
0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.05,42.7,0,0,0,1,1,0,0,0,0,0,1,0.0,20.05,0,0,0,0,0,0.0,6.683333333333334,2.0285035629453683,0
0,1,0,58,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1,109.1,6393.65,1,0,1,0,0,0,1,0,1,0,0,6.0,15.585714285714285,1,1,1,0,0,0.0,1.8491525423728812,58.07129881925522,2
0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.1,296.15,1,0,0,1,0,1,0,0,0,0,1,0.0,20.1,0,1,0,0,0,0.0,1.1823529411764706,14.035545023696681,1
0,0,0,56,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.95,1444.05,0,0,0,1,0,0,1,1,0,0,0,1.0,12.975,0,1,1,0,0,0.0,0.4552631578947368,53.58256029684601,2
0,0,0,68,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.55,1657.4,0,0,0,1,0,0,1,0,0,0,1,1.0,12.275,0,1,0,0,0,0.0,0.3557971014492754,64.86888454011742,3
0,0,1,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,498.1,1,0,0,1,0,0,1,0,0,0,1,0.0,19.75,0,1,0,0,0,0.0,0.79,24.004819277108435,1
0,1,1,47,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,948.9,1,0,0,1,0,0,1,0,0,0,1,0.0,19.75,0,1,0,0,0,0.0,0.4114583333333333,45.73012048192771,2
0,0,0,1,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,81.7,81.7,0,0,1,0,1,0,0,0,0,1,0,2.0,27.233333333333334,0,0,0,1,1,0.0,40.85,0.9879081015719468,0
0,1,1,71,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,58.65,4145.25,1,1,0,0,0,0,1,0,0,0,1,5.0,9.775,1,1,0,0,0,0.0,0.8145833333333333,69.49287510477787,3
0,0,0,51,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1,94.8,4837.6,0,0,1,0,0,1,0,0,0,1,0,4.0,18.96,1,1,0,0,0,0.0,1.823076923076923,50.496868475991654,2
0,1,0,58,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,50.3,2878.55,0,1,0,0,0,1,0,0,1,0,0,1.0,25.15,0,1,1,0,0,0.0,0.8525423728813559,56.11208576998051,2
0,0,0,10,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,51.2,498.25,1,1,0,0,1,0,0,0,0,1,0,1.0,25.6,0,0,0,0,1,0.0,4.654545454545455,9.545019157088122,0
1,1,0,28,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.7,734.6,1,0,0,1,1,0,0,0,0,0,1,1.0,12.85,0,0,0,0,0,0.0,0.8862068965517241,27.513108614232213,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,20.15,0,0,0,1,1,0,0,0,0,0,1,0.0,20.15,0,0,0,0,0,0.0,10.075,0.9527186761229315,0
0,0,1,60,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.95,1189.9,0,0,0,1,0,0,1,0,0,0,1,0.0,19.95,0,1,0,0,0,0.0,0.32704918032786884,56.79713603818617,2
0,1,1,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.85,239.55,1,1,0,0,1,0,0,0,0,0,1,1.0,25.425,0,0,0,0,0,0.0,10.17,4.620057859209258,0
0,0,0,22,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.65,2415.95,0,0,1,0,1,0,0,0,0,1,0,4.0,20.130000000000003,1,0,0,1,1,1.0,4.376086956521739,23.767338908017706,1
0,0,0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45.8,436.2,0,1,0,0,1,0,0,0,1,0,0,0.0,45.8,0,0,1,0,0,0.0,4.163636363636363,9.320512820512821,0
0,1,0,56,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,89.7,4952.95,0,0,1,0,1,0,0,0,0,0,1,2.0,29.900000000000002,1,0,0,1,0,1.0,1.5736842105263158,54.60804851157662,2
0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,80.0,624.6,1,0,1,0,1,0,0,1,0,0,0,1.0,40.0,1,0,1,1,0,1.0,8.88888888888889,7.711111111111111,0
1,0,0,65,1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1,95.45,6223.3,1,0,1,0,1,0,0,1,0,0,0,4.0,19.09,1,0,1,1,0,1.0,1.4462121212121213,64.52358735095905,3
0,1,1,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,452.35,1,0,0,1,0,1,0,1,0,0,0,0.0,20.75,0,1,1,0,0,0.0,0.9021739130434783,20.79770114942529,1
0,0,0,69,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,97.65,6743.55,0,0,1,0,0,0,1,0,1,0,0,5.0,16.275000000000002,1,1,1,0,0,0.0,1.395,68.35833755701977,3
0,1,0,63,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,109.25,6841.4,1,0,1,0,0,0,1,1,0,0,0,6.0,15.607142857142858,1,1,1,0,0,0.0,1.70703125,62.05351473922902,3
0,0,0,42,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,79.9,3313.4,0,0,1,0,1,0,0,0,0,1,0,2.0,26.633333333333336,0,0,0,1,1,1.0,1.858139534883721,40.95673671199011,2
0,1,1,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,80.9,1152.8,1,0,1,0,1,0,0,1,0,0,0,1.0,40.45,1,0,1,1,0,1.0,5.3933333333333335,14.075702075702074,1
0,0,0,11,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,94.2,999.9,1,0,1,0,1,0,0,0,0,1,0,4.0,18.84,1,0,0,1,1,0.0,7.8500000000000005,10.5031512605042,0
0,1,0,68,0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,54.1,3794.5,0,1,0,0,0,0,1,1,0,0,0,4.0,10.82,1,1,1,0,0,0.0,0.7840579710144928,68.86569872958258,3
1,1,0,15,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,83.05,1258.3,1,0,1,0,1,0,0,0,0,1,0,3.0,20.7625,0,0,0,1,1,0.0,5.190625,14.970850684116597,1
0,1,0,72,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,64.75,4804.75,1,1,0,0,0,0,1,1,0,0,0,4.0,12.95,0,1,1,0,0,0.0,0.886986301369863,73.07604562737643,3
0,1,1,27,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,100.75,2793.55,0,0,1,0,1,0,0,0,0,1,0,5.0,16.791666666666668,1,0,0,1,1,0.0,3.5982142857142856,27.455036855036855,1
0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.75,20.75,0,0,0,1,1,0,0,0,0,0,1,0.0,20.75,0,0,0,0,0,0.0,10.375,0.9540229885057471,0
0,0,0,36,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,94.8,3565.65,1,0,1,0,1,0,0,0,1,0,0,3.0,23.7,1,0,1,1,0,1.0,2.562162162162162,37.21972860125261,1
1,1,0,27,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,30.75,805.1,0,1,0,0,1,0,0,0,1,0,0,1.0,15.375,0,0,1,0,0,0.0,1.0982142857142858,25.35748031496063,1
0,1,0,61,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1,105.55,6281.45,0,0,1,0,1,0,0,0,0,1,0,5.0,17.591666666666665,1,0,0,1,1,1.0,1.7024193548387097,58.9530736743313,3
0,1,1,2,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,97.1,184.15,0,0,1,0,1,0,0,0,0,1,0,3.0,24.275,1,0,0,1,1,0.0,32.36666666666667,1.877166156982671,0
0,0,1,35,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,85.15,3030.6,0,0,1,0,0,1,0,0,0,1,0,2.0,28.383333333333336,1,1,0,0,0,1.0,2.365277777777778,35.17817759721416,1
0,0,1,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.3,755.4,1,0,0,1,0,1,0,1,0,0,0,0.0,20.3,0,1,1,0,0,0.0,0.5342105263157895,35.46478873239436,2
0,1,1,61,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.55,1305.95,0,0,0,1,0,0,1,0,1,0,0,0.0,20.55,0,1,1,0,0,0.0,0.33145161290322583,60.60092807424594,3
0,0,0,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.15,260.7,1,0,0,1,0,1,0,0,0,1,0,0.0,20.15,0,1,0,0,0,0.0,1.5499999999999998,12.326241134751774,0
0,0,0,62,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,94.0,5757.2,1,0,1,0,0,1,0,1,0,0,0,3.0,23.5,1,1,1,0,0,1.0,1.492063492063492,60.602105263157895,3
0,0,0,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50.7,214.55,1,1,0,0,1,0,0,0,0,1,0,1.0,25.35,0,0,0,0,1,0.0,10.14,4.149903288201161,0
0,1,1,68,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,109.05,7508.55,1,0,1,0,0,0,1,1,0,0,0,6.0,15.578571428571427,1,1,1,0,0,0.0,1.5804347826086955,68.22853248523398,3
0,1,0,55,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,1140.05,1,0,0,1,0,1,0,0,0,1,0,0.0,19.7,0,1,0,0,0,0.0,0.35178571428571426,55.07487922705314,2
0,0,0,37,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,40.2,1478.85,1,1,0,0,1,0,0,0,1,0,0,2.0,13.4,1,0,1,0,0,0.0,1.0578947368421054,35.89441747572815,2
0,0,0,56,1,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1,106.6,5893.95,1,0,1,0,1,0,0,0,1,0,0,5.0,17.766666666666666,1,0,1,1,0,0.0,1.870175438596491,54.77648698884759,2
0,1,0,44,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1,96.1,4364.1,1,0,1,0,1,0,0,0,0,1,0,3.0,24.025,1,0,0,1,1,1.0,2.1355555555555554,44.94438722966015,2
0,0,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.5,413.0,1,0,0,1,1,0,0,1,0,0,0,0.0,19.5,0,0,1,0,0,0.0,0.9285714285714286,20.146341463414632,1
0,1,0,52,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,39.9,2020.9,0,1,0,0,1,0,0,0,0,1,0,2.0,13.299999999999999,1,0,0,0,1,0.0,0.7528301886792452,49.410757946210275,2
0,1,0,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.1,171.0,0,0,0,1,0,1,0,0,0,0,1,1.0,12.55,0,1,0,0,0,0.0,3.585714285714286,6.551724137931034,0
1,1,0,54,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,110.45,6077.75,0,0,1,0,0,0,1,0,0,1,0,6.0,15.778571428571428,1,1,0,0,0,0.0,2.0081818181818183,54.53342305966801,2
0,1,1,8,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1,76.15,645.8,0,1,0,0,0,0,1,0,1,0,0,5.0,12.691666666666668,1,1,1,0,0,0.0,8.461111111111112,8.370706416072585,0
1,1,1,32,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,100.4,3217.65,1,0,1,0,1,0,0,0,0,1,0,4.0,20.080000000000002,1,0,0,1,1,1.0,3.0424242424242425,31.73224852071006,1
0,1,0,60,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,99.8,5985.75,1,0,1,0,1,0,0,0,0,1,0,4.0,19.96,1,0,0,1,1,1.0,1.6360655737704917,59.382440476190474,2
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45.1,45.1,0,1,0,0,1,0,0,0,0,1,0,0.0,45.1,0,0,0,0,1,0.0,22.55,0.9783080260303688,0
0,0,0,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,74.75,799.65,1,0,1,0,1,0,0,0,0,1,0,1.0,37.375,0,0,0,1,1,1.0,6.795454545454546,10.556435643564356,0
0,1,1,56,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1,99.8,5515.45,1,0,1,0,0,1,0,0,1,0,0,4.0,19.96,1,1,1,0,0,1.0,1.750877192982456,54.71676587301587,2
0,0,0,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,327.45,0,0,0,1,1,0,0,1,0,0,0,0.0,20.25,0,0,1,0,0,0.0,1.1911764705882353,15.409411764705881,1
0,1,0,33,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,61.05,2018.4,0,1,0,0,0,0,1,0,0,0,1,3.0,15.2625,0,1,0,0,0,0.0,1.7955882352941175,32.52860596293312,1
0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.9,18.9,0,0,0,1,1,0,0,0,0,0,1,0.0,18.9,0,0,0,0,0,0.0,9.45,0.949748743718593,0
0,0,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.25,208.0,0,0,0,1,1,0,0,0,0,0,1,0.0,20.25,0,0,0,0,0,0.0,1.6875,9.788235294117648,0
1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,79.2,79.2,1,0,1,0,1,0,0,0,0,1,0,1.0,39.6,1,0,0,1,1,1.0,39.6,0.9875311720698254,0
0,0,0,72,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,84.3,5997.1,0,1,0,0,0,0,1,0,1,0,0,6.0,12.042857142857143,1,1,1,0,0,0.0,1.154794520547945,70.30597889800704,3
0,1,1,26,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,50.35,1285.8,0,1,0,0,0,1,0,0,0,0,1,1.0,25.175,0,1,0,0,0,0.0,1.864814814814815,25.03992210321324,1
0,1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.65,134.05,1,0,0,1,0,1,0,0,0,0,1,0.0,20.65,0,1,0,0,0,0.0,2.58125,6.191685912240185,0
1,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,45.7,198.0,1,1,0,0,1,0,0,0,0,1,0,2.0,15.233333333333334,1,0,0,0,1,0.0,7.616666666666667,4.23982869379015,0
0,0,0,22,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,83.05,1799.3,0,0,1,0,1,0,0,0,0,1,0,2.0,27.683333333333334,1,0,0,1,1,1.0,3.610869565217391,21.407495538370018,1
0,1,1,72,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.2,1798.9,0,0,0,1,0,0,1,1,0,0,0,1.0,12.6,0,1,1,0,0,0.0,0.34520547945205476,68.66030534351145,3
1,1,0,49,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,88.2,4159.45,0,0,1,0,1,0,0,0,0,1,0,4.0,17.64,0,0,0,1,1,0.0,1.764,46.630605381165914,2
0,1,1,34,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.6,917.15,1,0,0,1,0,1,0,0,1,0,0,1.0,12.8,0,1,1,0,0,0.0,0.7314285714285714,34.47932330827067,1
0,1,1,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.35,278.85,0,0,0,1,0,0,1,0,0,0,1,0.0,19.35,0,1,0,0,0,0.0,1.209375,13.702702702702704,1
0,0,0,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.7,625.05,0,0,0,1,0,1,0,0,0,0,1,0.0,19.7,0,1,0,0,0,0.0,0.635483870967742,30.195652173913043,1
0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.55,44.55,0,1,0,0,1,0,0,0,0,1,0,0.0,44.55,0,0,0,0,1,0.0,22.275,0.9780461031833151,0
0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.0,78.9,0,0,0,1,1,0,0,0,0,0,1,0.0,19.0,0,0,0,0,0,0.0,3.8,3.9450000000000003,0
0,0,0,40,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,67.45,2731.0,0,1,0,0,1,0,0,0,0,1,0,3.0,16.8625,1,0,0,0,1,0.0,1.6451219512195123,39.897735573411246,2
0,1,1,62,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,48.7,3008.55,1,1,0,0,0,0,1,1,0,0,0,4.0,9.74,1,1,1,0,0,0.0,0.773015873015873,60.53420523138833,3
0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.15,25.15,0,1,0,0,1,0,0,0,0,1,0,0.0,25.15,0,0,0,0,1,0.0,12.575,0.9617590822179732,0
1,0,0,23,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,75.4,1643.55,1,0,1,0,1,0,0,1,0,0,0,1.0,37.7,0,0,1,1,0,0.0,3.141666666666667,21.51243455497382,1
0,1,1,36,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,40.65,1547.35,1,1,0,0,0,0,1,0,1,0,0,3.0,10.1625,0,1,1,0,0,0.0,1.0986486486486486,37.15126050420168,1
0,1,1,28,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,92.9,2768.35,0,0,1,0,0,1,0,1,0,0,0,4.0,18.580000000000002,1,1,1,0,0,0.0,3.203448275862069,29.48189563365282,1
0,0,1,12,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76.6,893.0,1,0,1,0,1,0,0,0,0,1,0,1.0,38.3,0,0,0,1,1,1.0,5.892307692307692,11.507731958762887,0
0,1,1,69,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,95.2,6671.7,0,0,1,0,0,0,1,0,1,0,0,3.0,23.8,1,1,1,0,0,0.0,1.36,69.35239085239085,3
0,1,1,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.55,467.85,0,1,0,0,1,0,0,0,1,0,0,0.0,25.55,0,0,1,0,0,0.0,1.3447368421052632,17.62146892655367,1
0,0,0,31,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,55.25,1715.65,0,1,0,0,1,0,0,0,0,1,0,2.0,18.416666666666668,0,0,0,0,1,0.0,1.7265625,30.500444444444447,1
1,0,0,43,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,90.25,3838.75,1,0,1,0,1,0,0,0,0,1,0,3.0,22.5625,1,0,0,1,1,1.0,2.0511363636363638,42.06849315068493,2
0,1,1,58,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,82.5,4828.05,0,0,1,0,0,0,1,1,0,0,0,2.0,27.5,1,1,1,0,0,1.0,1.3983050847457628,57.82095808383234,2
0,0,1,53,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19.75,1052.35,0,0,0,1,0,0,1,1,0,0,0,0.0,19.75,0,1,1,0,0,0.0,0.36574074074074076,50.715662650602404,2
0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.1,50.1,1,1,0,0,1,0,0,0,0,0,1,1.0,25.05,0,0,0,0,0,0.0,25.05,0.9804305283757339,0
0,0,0,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,19.2,532.1,1,0,0,1,1,0,0,0,1,0,0,0.0,19.2,0,0,1,0,0,0.0,0.7384615384615384,26.341584158415845,1
0,0,1,25,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,54.75,1266.35,1,1,0,0,0,1,0,0,1,0,0,2.0,18.25,0,1,1,0,0,0.0,2.105769230769231,22.714798206278026,1
